date,year,district,mean_rainfall_mm,max_rainfall_mm,min_rainfall_mm,valid_cells_count,nodata_cells_count,total_district_cells,aggregation_method,source_type
2011-01-31,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-01,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-01,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-01,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-01,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-02,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-02,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-02,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-02,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-03,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-03,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-03,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-03,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-04,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-04,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-04,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-04,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-05,2011,Kangra,0.80,1.20,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-05,2011,Mandi,0.06,1.12,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-05,2011,Kullu,0.02,0.40,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-05,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-06,2011,Kangra,4.34,6.40,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-06,2011,Mandi,0.30,5.96,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-06,2011,Kullu,0.13,2.13,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-06,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-07,2011,Kangra,37.71,52.60,1.82,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-07,2011,Mandi,5.03,49.05,1.03,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-07,2011,Kullu,2.85,18.82,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-07,2011,Shimla,2.10,6.13,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-08,2011,Kangra,43.01,56.34,7.73,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-08,2011,Mandi,10.82,52.50,4.22,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-08,2011,Kullu,6.28,21.93,0.38,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-08,2011,Shimla,7.68,15.13,1.10,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-09,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-09,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-09,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-09,2011,Shimla,0.03,0.24,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-10,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-10,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-10,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-10,2011,Shimla,0.11,0.94,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-11,2011,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-11,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-11,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-11,2011,Shimla,0.03,0.28,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-12,2011,Kangra,0.04,0.33,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-12,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-12,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-12,2011,Shimla,0.30,2.65,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-13,2011,Kangra,11.17,16.97,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-13,2011,Mandi,0.69,13.87,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-13,2011,Kullu,0.31,4.97,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-13,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-14,2011,Kangra,17.07,30.32,5.42,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-14,2011,Mandi,6.50,17.17,3.17,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-14,2011,Kullu,4.14,8.24,0.28,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-14,2011,Shimla,6.08,13.90,0.95,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-15,2011,Kangra,14.34,26.47,6.81,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-15,2011,Mandi,8.93,13.79,6.41,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-15,2011,Kullu,7.17,12.85,0.65,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-15,2011,Shimla,9.73,20.99,1.77,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-16,2011,Kangra,0.65,2.99,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-16,2011,Mandi,2.12,2.99,0.21,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-16,2011,Kullu,1.41,2.81,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-16,2011,Shimla,3.15,11.61,0.51,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-17,2011,Kangra,15.01,19.00,6.16,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-17,2011,Mandi,6.07,18.24,1.33,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-17,2011,Kullu,3.20,8.68,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-17,2011,Shimla,4.53,7.78,0.41,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-18,2011,Kangra,0.02,0.23,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-18,2011,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-18,2011,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-18,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-19,2011,Kangra,4.28,6.40,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-19,2011,Mandi,0.30,5.96,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-19,2011,Kullu,0.13,2.13,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-19,2011,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-20,2011,Kangra,1.65,2.69,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-20,2011,Mandi,0.82,4.05,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-20,2011,Kullu,2.86,5.86,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-20,2011,Shimla,1.21,5.54,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-21,2011,Kangra,0.10,1.95,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-21,2011,Mandi,0.72,4.05,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-21,2011,Kullu,2.81,5.86,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-21,2011,Shimla,1.21,5.54,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-22,2011,Kangra,0.03,0.65,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-22,2011,Mandi,0.24,1.35,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-22,2011,Kullu,0.94,1.95,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-22,2011,Shimla,0.40,1.85,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-23,2011,Kangra,0.03,0.65,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-23,2011,Mandi,0.24,1.35,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-23,2011,Kullu,0.94,1.95,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2011-02-23,2011,Shimla,0.40,1.85,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
